customer_id,first_name,last_name,email,country,age,annual_revenue,account_status
C200814,Riley,Brown,,United States,34,431446,Active
C202325,Riley,Smith,riley.smith2325@example.com,United States,33,199827,Active
C200109,Casey,Kim,casey.kim109@example.com,Germany,44,201686,Inactive
C100117,Riley,Chen,riley.chen2831@example.com,United States,59,249343,Active
C202034,Avery,Johnson,avery.johnson2034@example.com,USA,47,65491,Inactive
C203994,Casey,Garcia,casey.garcia3994@example.com,USA,38,173717,Prospect
C200805,Alex,Kim,alex.kim805@example.com,US,76,143777,Inactive
C201344,Jamie,Garcia,,Germany,52,446694,Inactive
C203815,Casey,Kim,,U.S.A.,41,366825,Active
C203727,Avery,Kim,avery.kim3727@example.com,United States,31,114525,Active
C202692,Jordan,Chen,jordan.chen2692@example.com,United States,65,456744,Inactive
C100289,Avery,Patel,avery.patel2993@example.com,United States,38,103506,Active
C100170,Avery,Garcia,,United States,55,263495,Active
C201171,Quinn,Kim,,United states,26,"$125,500",Prospect
C203717,Riley,Garcia,,United States,53,N/A,Active
C100138,Jordan,Kim,,Mexico,40,341890,Inactive
C200940,Quinn,Davis,quinn.davis940@example.com,Canada,65,249138,Active
C200438,Quinn,Patel,,USA.,24,28304,Active
C100096,Alex,Davis,,Mexico,50,467744,Active
C100315,Riley,Brown,riley.brown1320@example.com,Canada,62,81800,Prospect
C100273,Reese,Davis,reese.davis1264@example.com,United States,24,366773,Prospect
C100263,Jordan,Wilson,jordan.wilson3021@example.com,U.S.,57,66298,Prospect
C100147,Morgan,Davis,,Australia,40,408360,Inactive
C203171,Reese,Davis,,Germany,41,451893,Prospect
C100264,Jamie,Chen,jamie.chen2266@example.com,Germany,71,139246,Active
C200661,Quinn,Smith,,Germany,51,252859,Active
C203706,Riley,Kim,,United States,63,152978,Active
C203216,Riley,Johnson,riley.johnson3216@example.com,United States,68,62782,Inactive
C202716,Taylor,Chen,taylor.chen2716@example.com,Germany,46,211781,Prospect
C203524,Quinn,Davis,,United Kingdom,74,149143,Active
C201193,Casey,Brown,casey.brown1193@example.com,Mexico,76,445228,Active
C200191,Riley,Davis,riley.davis191@example.com,Mexico,71,144549,Prospect
C201726,Reese,Chen,,United States,60,335057,Prospect
C203349,Taylor,Chen,taylor.chen3349@example.com,United States,26,32021,Active
C100199,Casey,Garcia,casey.garcia3630@example.com,United States,75,399355,Active
C100174,Taylor,Kim,,United States,55,309279,Active
C200087,Reese,Chen,reese.chen87@example.com,Germany,78,479919,Active
C100243,Riley,Garcia,,United States,51,289288,Inactive
C200619,Alex,Patel,alex.patel619@example.com,United States,36,59016,Prospect
C203237,Riley,Chen,,Mexico,23,376657,Prospect
C203185,Avery,Wilson,avery.wilson3185@example.com,United States,40,80722,Active
C100025,Jamie,Chen,jamie.chen1099@example.com,United States,77,432724,Inactive
C200336,Taylor,Kim,,United States,76,412130,Active
C203539,Morgan,Miller,morgan.miller3539@example.com,Mexico,44,53398,Prospect
C201978,Morgan,Davis,morgan.davis1978@example.com,Mexico,67,286486,Active
C100062,Avery,Garcia,,United States,38,"$125,500",Active
C100104,Alex,Garcia,alex.garcia3904@example.com,United States,78,103246,Active
C203958,Alex,Chen,,United States,77,349068,Inactive
C203708,Quinn,Chen,quinn.chen3708@example.com,USA,23,42056,Prospect
C200637,Reese,Miller,reese.miller637@example.com,Canada,42,450629,Inactive
C202736,Jordan,Davis,jordan.davis2736@example.com,USA,46,204277,Inactive
C100285,Alex,Patel,alex.patel2775@example.com,United States,26,50401,Active
C100228,Jordan,Brown,,United states,60,"$45,000",Prospect
C201544,Quinn,Garcia,,Canada,69,58570,Active
C203876,Morgan,Garcia,morgan.garcia3876@example.com,Mexico,67,263387,Prospect
C202753,Taylor,Kim,,Canada,23,303578,Active
C201813,Morgan,Miller,morgan.miller1813@example.com,USA,25,198196,Inactive
C204040,Riley,Brown,riley.brown4040@example.com,United States,79,381198,Prospect
C100358,Riley,Brown,riley.brown1785@example.com,Mexico,56,"$125,500",Inactive
C202866,Jordan,Smith,,United States,18,"$125,500",Prospect
C202386,Taylor,Davis,taylor.davis2386@example.com,Mexico,55,163632,Active
C204076,Avery,Brown,avery.brown4076@example.com,Mexico,61,317476,Active
C100202,Quinn,Kim,quinn.kim3593@example.com,United States,77,202749,Active
C200415,Avery,Miller,avery.miller415@example.com,United Kingdom,53,171336,Prospect
C100345,Alex,Kim,,Canada,72,218346,Prospect
C100123,Riley,Brown,riley.brown1969@example.com,United States,43,245745,Prospect
C203140,Morgan,Miller,,United States,50,473941,Active
C200466,Alex,Miller,,United States,33,425444,Inactive
C200866,Avery,Kim,avery.kim866@example.com,United Kingdom,48,183671,Active
C200255,Avery,Johnson,,USA,64,184649,Prospect
C100166,Jordan,Chen,jordan.chen291@example.com,Mexico,45,459792,Active
C202165,Morgan,Garcia,morgan.garcia2165@example.com,Mexico,30,399528,Active
C200088,Quinn,Miller,,United States,46,388527,Inactive
C203787,Reese,Johnson,,Germany,75,25308,Prospect
C200742,Quinn,Garcia,,united states,75,23570,Prospect
C201657,Quinn,Johnson,,Canada,79,177013,Inactive
C100275,Jamie,Wilson,,United States,44,295296,Inactive
C202340,Avery,Miller,avery.miller2340@example.com,United States,77,21615,Prospect
C100355,Morgan,Chen,,UNITED STATES,61,207979,Inactive
C100195,Jordan,Chen,,United States,48,281585,Active
C100178,Taylor,Davis,,United Kingdom,40,301954,Active
C200649,Morgan,Davis,morgan.davis649@example.com,united states,60,305349,Inactive
C202138,Jordan,Brown,jordan.brown2138@example.com,Canada,74,120078,Prospect
C100335,Riley,Wilson,riley.wilson3097@example.com,US,56,266510,Prospect
C202730,Jamie,Garcia,jamie.garcia2730@example.com,Mexico,24,41904,Prospect
C100186,Morgan,Garcia,morgan.garcia1495@example.com,United States,45,252868,Prospect
C100123,Alex,Johnson,alex.johnson602@example.com,United States,63,107300,Prospect
C201623,Jordan,Smith,jordan.smith1623@example.com,United states,31,318788,Prospect
C201620,Jordan,Johnson,,United States,56,N/A,Active
C100298,Jordan,Garcia,jordan.garcia581@example.com,Mexico,59,370183,Active
C201065,Morgan,Chen,,Australia,19,347831,Inactive
C200069,Avery,Wilson,avery.wilson69@example.com,Germany,77,397042,Active
C203003,Casey,Kim,casey.kim3003@example.com,United States,41,352022,Active
C201580,Avery,Wilson,avery.wilson1580@example.com,US,74,217790,Prospect
C100157,Avery,Brown,avery.brown3861@example.com,us,28,336054,Active
C203042,Jordan,Garcia,,USA.,47,235485,Active
C201347,Quinn,Garcia,quinn.garcia1347@example.com,U.S.A.,50,148486,Prospect
C100189,Riley,Brown,riley.brown1203@example.com,Germany,76,457051,Prospect
C200491,Morgan,Brown,morgan.brown491@example.com,USA,77,472233,Prospect
C201143,Riley,Patel,riley.patel1143@example.com,Australia,43,384474,Prospect
C202065,Reese,Davis,,united states,24,"$125,500",Active
C200886,Jordan,Johnson,jordan.johnson886@example.com,Canada,33,N/A,Inactive
C203397,Riley,Brown,riley.brown3397@example.com,Mexico,64,114527,Inactive
C100193,Casey,Garcia,,United States,28,336666,Prospect
C100214,Riley,Smith,,USA,66,132225,Active
C201904,Casey,Davis,,Mexico,63,112694,Inactive
C200840,Jordan,Chen,,United States,18,476839,Inactive
C202519,Reese,Wilson,,Mexico,57,366099,Inactive
C100054,Jamie,Chen,jamie.chen3487@example.com,Australia,77,144358,Active
C100008,Reese,Kim,reese.kim2646@example.com,United States,18,260972,Inactive
C202779,Alex,Smith,alex.smith2779@example.com,United States,33,340496,Inactive
C200660,Reese,Wilson,reese.wilson660@example.com,Australia,26,140335,Inactive
C100029,Casey,Garcia,,United States,70,201321,Active
C200469,Casey,Johnson,casey.johnson469@example.com,Mexico,34,304164,Prospect
C100169,Riley,Johnson,,Canada,65,126429,Active
C100405,Alex,Wilson,alex.wilson3545@example.com,United States,18,421080,Prospect
C204048,Jamie,Brown,jamie.brown4048@example.com,United states,24,373859,Inactive
C200937,Taylor,Wilson,,United States,66,302444,Prospect
C201609,Jamie,Patel,,United States,35,80979,Prospect
C203989,Taylor,Patel,taylor.patel3989@example.com,United States,34,N/A,Active
C202586,Quinn,Garcia,,United States,79,82539,Active
C203700,Alex,Garcia,,US,70,371497,Inactive
C100320,Taylor,Johnson,taylor.johnson3011@example.com,United States,78,335541,Inactive
C203147,Jamie,Patel,,United States,50,469891,Active
C202774,Jordan,Wilson,jordan.wilson2774@example.com,United States,26,165634,Prospect
C201574,Alex,Brown,alex.brown1574@example.com,US,47,325130,Inactive
C203275,Casey,Davis,casey.davis3275@example.com,Australia,72,314037,Inactive
C202256,Casey,Miller,casey.miller2256@example.com,US,30,344495,Active
C201730,Reese,Chen,reese.chen1730@example.com,Mexico,44,357960,Inactive
C202833,Jamie,Garcia,jamie.garcia2833@example.com,United Kingdom,39,212106,Prospect
C200692,Reese,Johnson,,United States,53,211330,Prospect
C202311,Avery,Kim,,United States,21,193102,Prospect
C200998,Alex,Brown,,Australia,39,135685,Active
C202980,Morgan,Wilson,morgan.wilson2980@example.com,Germany,22,128306,Inactive
C202040,Casey,Chen,casey.chen2040@example.com,Australia,54,174397,Prospect
C200456,Quinn,Patel,quinn.patel456@example.com,United States,81,392953,Active
C203100,Alex,Brown,alex.brown3100@example.com,United States,31,N/A,Active
C100150,Quinn,Garcia,quinn.garcia2780@example.com,US,57,73604,Active
C203058,Avery,Garcia,avery.garcia3058@example.com,United Kingdom,69,222626,Prospect
C201821,Jordan,Garcia,,United Kingdom,33,237384,Prospect
C100142,Jamie,Miller,jamie.miller3278@example.com,United States,33,406952,Active
C100372,Alex,Brown,alex.brown4108@example.com,United States,45,89914,Prospect
C203713,Alex,Johnson,alex.johnson3713@example.com,Germany,79,423585,Active
C202016,Morgan,Kim,,Mexico,24,190819,Active
C100276,Morgan,Smith,,U.S.,27,312533,Prospect
C100192,Alex,Davis,alex.davis3061@example.com,UNITED STATES,66,46004,Active
C200588,Riley,Miller,riley.miller588@example.com,US,56,411773,Prospect
C100106,Jamie,Garcia,jamie.garcia2950@example.com,Canada,27,257952,Active
C201275,Alex,Patel,alex.patel1275@example.com,United States,61,318797,Active
C201734,Casey,Patel,,United States,81,131718,Prospect
C100153,Jordan,Johnson,,Mexico,63,395098,Active
C201570,Alex,Wilson,alex.wilson1570@example.com,United States,48,N/A,Inactive
C204114,Avery,Johnson,,USA,56,322826,Active
C200891,Morgan,Kim,,US,75,470058,Prospect
C203233,Alex,Miller,alex.miller3233@example.com,United Kingdom,40,125723,Active
C201838,Casey,Davis,,United States,68,257805,Prospect
C100195,Alex,Garcia,alex.garcia3947@example.com,United Kingdom,33,149073,Active
C200189,Morgan,Davis,,Australia,56,232828,Inactive
C201655,Jamie,Miller,jamie.miller1655@example.com,United Kingdom,53,290429,Inactive
C201960,Reese,Chen,reese.chen1960@example.com,United States,79,211029,Inactive
C100186,Reese,Patel,reese.patel3129@example.com,Germany,44,332807,Prospect
C203953,Morgan,Miller,morgan.miller3953@example.com,United States,51,318765,Inactive
C203380,Morgan,Smith,,United States,50,347795,Active
C203326,Jordan,Davis,,United Kingdom,39,449314,Inactive
C100112,Casey,Garcia,,Canada,28,157553,Active
C203853,Morgan,Smith,morgan.smith3853@example.com,United States,35,343573,Active
C200091,Casey,Miller,,Germany,54,68250,Prospect
C200014,Casey,Miller,casey.miller14@example.com,U.S.,62,50834,Active
C201155,Alex,Garcia,alex.garcia1155@example.com,United States,31,120867,Active
C201101,Reese,Brown,reese.brown1101@example.com,United States,51,398589,Active
C200908,Alex,Patel,,Germany,34,"$125,500",Active
C100033,Quinn,Brown,quinn.brown256@example.com,United States,51,40685,Prospect
C202112,Jordan,Johnson,jordan.johnson2112@example.com,United States,67,241037,Active
C203602,Jamie,Kim,jamie.kim3602@example.com,Australia,71,198792,Active
C100236,Taylor,Wilson,taylor.wilson1180@example.com,USA,42,322700,Prospect
C100144,Quinn,Chen,quinn.chen2116@example.com,US,55,438574,Inactive
C203091,Morgan,Smith,morgan.smith3091@example.com,United states,80,39450,Prospect
C202278,Reese,Miller,,US,44,436402,Prospect
C100126,Casey,Miller,,united states,25,95078,Prospect
C202898,Jamie,Miller,,Mexico,21,275277,Active
C201670,Alex,Chen,alex.chen1670@example.com,United States,38,190558,Prospect
C100145,Riley,Johnson,riley.johnson1629@example.com,United States,64,85530,Prospect
C201194,Morgan,Smith,morgan.smith1194@example.com,Germany,36,141047,Active
C200676,Taylor,Johnson,taylor.johnson676@example.com,U.S.,67,260670,Prospect
C100180,Riley,Davis,,United States,42,464535,Inactive
C201427,Reese,Chen,reese.chen1427@example.com,Mexico,20,70100,Prospect
C202592,Alex,Chen,alex.chen2592@example.com,United States,41,203313,Inactive
C202784,Taylor,Miller,taylor.miller2784@example.com,Canada,49,436349,Prospect
C202491,Jamie,Chen,,United states,61,98085,Active
C203065,Jamie,Chen,,United Kingdom,40,209134,Active
C201163,Morgan,Brown,morgan.brown1163@example.com,USA,45,295249,Inactive
C201379,Jordan,Davis,jordan.davis1379@example.com,United States,38,40368,Inactive
C200620,Avery,Miller,avery.miller620@example.com,United States,22,145863,Inactive
C100401,Quinn,Miller,quinn.miller3877@example.com,united states,75,423068,Prospect
C100333,Morgan,Patel,morgan.patel583@example.com,Canada,75,409721,Inactive
C100048,Jordan,Patel,jordan.patel1743@example.com,Germany,35,51387,Inactive
C100203,Taylor,Johnson,taylor.johnson3032@example.com,United States,41,101299,Inactive
C100153,Jamie,Garcia,jamie.garcia220@example.com,United States,52,266230,Inactive
C201217,Alex,Chen,alex.chen1217@example.com,Canada,52,413757,Prospect
C100196,Quinn,Patel,quinn.patel951@example.com,USA,68,172084,Active
C203256,Jamie,Patel,jamie.patel3256@example.com,United Kingdom,53,470343,Inactive
C100298,Jordan,Garcia,jordan.garcia581@example.com,Mexico,59,370183,Active
C201061,Jordan,Patel,,United States,32,100832,Active
C100379,Morgan,Wilson,morgan.wilson3988@example.com,United States,64,205979,Prospect
C100271,Avery,Brown,avery.brown1309@example.com,US,21,449769,Active
C200627,Riley,Garcia,riley.garcia627@example.com,United Kingdom,71,319987,Inactive
C200580,Jamie,Brown,,United States,75,25143,Active
C100190,Jordan,Miller,,United States,43,18166,Inactive
C203572,Riley,Brown,,United states,30,71703,Active
C200325,Casey,Davis,,United States,26,99928,Active
C201427,Reese,Chen,reese.chen1427@example.com,Mexico,20,70100,Prospect
C100406,Avery,Miller,avery.miller3224@example.com,United States,42,68086,Prospect
C200841,Avery,Kim,,US,57,157721,Active
C201879,Avery,Smith,avery.smith1879@example.com,United States,70,40162,Inactive
C100161,Casey,Smith,casey.smith331@example.com,United Kingdom,42,N/A,Inactive
C100046,Morgan,Johnson,,United States,24,311271,Active
C200292,Morgan,Johnson,morgan.johnson292@example.com,United States,80,54046,Prospect
C202511,Quinn,Smith,,United States,48,173932,Active
C200026,Jordan,Miller,,United States,27,318991,Inactive
C203359,Casey,Brown,,United States,73,172741,Prospect
C100377,Jamie,Wilson,,Australia,26,281408,Prospect
C100334,Quinn,Kim,quinn.kim97@example.com,Canada,82,395695,Active
C201939,Avery,Kim,avery.kim1939@example.com,U.S.,36,64836,Prospect
C200237,Reese,Smith,reese.smith237@example.com,Mexico,59,304206,Prospect
C200714,Casey,Wilson,,UNITED STATES,78,59101,Active
C100015,Alex,Davis,,United Kingdom,78,444116,Active
C202153,Quinn,Davis,,Mexico,37,338111,Inactive
C100011,Avery,Kim,,US,34,179473,Inactive
C202886,Morgan,Chen,,Mexico,24,355527,Prospect
C200996,Morgan,Patel,,United States,43,130663,Active
C203208,Jamie,Davis,,United States,29,218937,Active
C100219,Casey,Garcia,casey.garcia3677@example.com,United Kingdom,71,436130,Inactive
C100151,Avery,Kim,avery.kim3254@example.com,Australia,45,475693,Inactive
C202778,Alex,Smith,,United Kingdom,41,40399,Prospect
C202195,Jordan,Miller,,Canada,82,341918,Prospect
C202469,Casey,Wilson,casey.wilson2469@example.com,United States,50,224588,Inactive
C203023,Taylor,Chen,taylor.chen3023@example.com,united states,32,71053,Active
C202920,Casey,Davis,casey.davis2920@example.com,United States,82,20089,Active
C203478,Taylor,Miller,taylor.miller3478@example.com,United States,36,165643,Active
C100280,Jordan,Patel,,us,18,40571,Inactive
C202162,Avery,Davis,,United States,25,424520,Active
C201820,Morgan,Davis,,US,64,52064,Prospect
C100237,Morgan,Patel,morgan.patel3912@example.com,United Kingdom,81,476007,Inactive
C201530,Reese,Kim,reese.kim1530@example.com,United States,67,354772,Active
C202201,Jamie,Brown,,US,31,132487,Active
C203818,Jamie,Brown,,United States,43,273001,Active
C204083,Quinn,Kim,quinn.kim4083@example.com,United States,80,385267,Inactive
C200691,Riley,Brown,,Mexico,51,196906,Inactive
C201096,Jamie,Brown,,Canada,60,473165,Inactive
C200502,Quinn,Garcia,,Canada,49,75352,Active
C202413,Riley,Chen,,U.S.,71,316946,Prospect
C203685,Reese,Chen,reese.chen3685@example.com,United States,23,"$45,000",Inactive
C100404,Avery,Smith,avery.smith2464@example.com,Germany,40,110064,Active
C203544,Alex,Johnson,,United Kingdom,71,292250,Inactive
C202587,Alex,Kim,,America,30,106080,Active
C203005,Casey,Brown,casey.brown3005@example.com,United States,46,293826,Active
C201332,Taylor,Kim,taylor.kim1332@example.com,Germany,71,136087,Active
C200844,Alex,Johnson,alex.johnson844@example.com,United Kingdom,40,213660,Active
C200061,Reese,Miller,,USA,31,414900,Prospect
C100353,Riley,Kim,,United States,61,417581,Active
C100069,Alex,Johnson,alex.johnson3138@example.com,Germany,54,436374,Active
C200720,Jamie,Brown,,Germany,32,377482,Active
C203094,Avery,Smith,,US,39,475848,Inactive
C201018,Alex,Smith,alex.smith1018@example.com,United States,22,415768,Active
C200252,Jordan,Smith,jordan.smith252@example.com,United States,40,349861,Inactive
C200244,Avery,Davis,avery.davis244@example.com,United States,67,475068,Active
C201726,Reese,Chen,,United States,60,335057,Prospect
C100380,Alex,Kim,alex.kim2000@example.com,United States of America,34,33541,Prospect
C100182,Taylor,Garcia,,USA,79,66857,Prospect
C202291,Casey,Smith,casey.smith2291@example.com,United States,68,445530,Inactive
C201935,Reese,Wilson,reese.wilson1935@example.com,United States,22,415234,Active
C100218,Avery,Wilson,avery.wilson4063@example.com,United Kingdom,44,171495,Prospect
C203372,Alex,Davis,alex.davis3372@example.com,U.S.,24,432460,Inactive
C202329,Avery,Johnson,avery.johnson2329@example.com,United States,41,477755,Active
C100157,Reese,Brown,reese.brown3361@example.com,Mexico,77,472439,Prospect
C100070,Casey,Johnson,casey.johnson2463@example.com,United States,59,420829,Prospect
C201846,Casey,Johnson,,United States,33,462089,Prospect
C201078,Morgan,Miller,morgan.miller1078@example.com,Canada,31,452444,Inactive
C200426,Jordan,Smith,jordan.smith426@example.com,United States,59,105196,Inactive
C100147,Alex,Brown,,United Kingdom,30,260086,Inactive
C100261,Avery,Miller,,united states,51,352609,Prospect
C201064,Riley,Wilson,,Australia,74,131103,Prospect
C100073,Alex,Chen,alex.chen1648@example.com,US,45,94037,Prospect
C200360,Quinn,Johnson,,United States,21,474489,Prospect
C100396,Quinn,Johnson,quinn.johnson991@example.com,US,25,37196,Inactive
C100397,Jamie,Chen,,United States,38,339128,Prospect
C201562,Jamie,Miller,jamie.miller1562@example.com,United States,64,113654,Inactive
C201148,Alex,Davis,,U.S.,73,400048,Inactive
C203777,Jordan,Chen,,Australia,66,124482,Prospect
C200518,Alex,Brown,alex.brown518@example.com,United Kingdom,66,124628,Inactive
C201292,Reese,Garcia,,USA,80,30877,Inactive
C203550,Casey,Davis,casey.davis3550@example.com,Canada,19,75995,Active
C200678,Riley,Patel,riley.patel678@example.com,U.S.,63,104937,Active
C201075,Jordan,Garcia,jordan.garcia1075@example.com,UNITED STATES,56,367870,Inactive
C201162,Avery,Smith,avery.smith1162@example.com,united states,50,457983,Prospect
C100093,Jordan,Chen,jordan.chen3577@example.com,Mexico,19,102118,Active
C203226,Quinn,Brown,,US,18,441479,Prospect
C202971,Quinn,Davis,quinn.davis2971@example.com,Germany,51,47702,Inactive
C200838,Taylor,Kim,taylor.kim838@example.com,United Kingdom,41,477957,Active
C203964,Reese,Kim,,Mexico,31,478797,Active
C201273,Riley,Garcia,riley.garcia1273@example.com,United States,23,83506,Prospect
C202357,Jordan,Johnson,jordan.johnson2357@example.com,United Kingdom,61,378348,Prospect
C202389,Jamie,Patel,,United Kingdom,29,237435,Inactive
C100079,Taylor,Garcia,taylor.garcia1030@example.com,United Kingdom,36,391153,Inactive
C202673,Casey,Miller,casey.miller2673@example.com,United States,81,"$45,000",Prospect
C202547,Avery,Brown,avery.brown2547@example.com,United States,18,129058,Inactive
C100327,Taylor,Garcia,,Germany,27,213800,Inactive
C203652,Morgan,Brown,morgan.brown3652@example.com,Mexico,37,54545,Prospect
C203120,Reese,Smith,reese.smith3120@example.com,United States of America,23,348849,Active
C201797,Morgan,Wilson,,US,21,297298,Prospect
C203907,Jamie,Miller,jamie.miller3907@example.com,Australia,19,341022,Prospect
C202315,Avery,Chen,avery.chen2315@example.com,United States,49,418521,Prospect
C201497,Morgan,Kim,morgan.kim1497@example.com,Canada,23,22021,Inactive
C200629,Avery,Johnson,,United States,38,156617,Inactive
C202293,Jamie,Davis,jamie.davis2293@example.com,United States,19,61539,Inactive
C100066,Taylor,Davis,,US,79,399923,Active
C203277,Avery,Davis,avery.davis3277@example.com,United States,21,50640,Inactive
C100357,Avery,Brown,,United Kingdom,48,261006,Active
C100269,Casey,Patel,,U.S.A.,28,263306,Prospect
C200489,Jordan,Johnson,jordan.johnson489@example.com,United States,57,408505,Inactive
C200923,Casey,Davis,,United States,60,191538,Prospect
C204011,Morgan,Kim,,US,69,88125,Inactive
C202957,Taylor,Kim,,Australia,32,248482,Active
C203987,Jordan,Wilson,,United Kingdom,68,465876,Inactive
C100250,Taylor,Garcia,taylor.garcia4095@example.com,Germany,55,350029,Active
C100208,Casey,Davis,,United States,70,381646,Prospect
C203860,Casey,Davis,casey.davis3860@example.com,United States,32,330624,Inactive
C100167,Jamie,Chen,jamie.chen1612@example.com,United states,67,123199,Inactive
C100113,Taylor,Garcia,,Canada,77,329224,Active
C203943,Jordan,Chen,,United States,64,476780,Active
C100338,Casey,Wilson,,Australia,44,162242,Prospect
C202163,Riley,Brown,,United states,74,166924,Prospect
C200009,Morgan,Smith,,United States,48,248956,Prospect
C200003,Taylor,Garcia,taylor.garcia3@example.com,United States,40,105904,Prospect
C203411,Morgan,Kim,morgan.kim3411@example.com,Germany,81,428722,Prospect
C201708,Morgan,Smith,morgan.smith1708@example.com,United States,69,243348,Active
C200172,Morgan,Miller,,us,79,369003,Active
C200385,Taylor,Johnson,taylor.johnson385@example.com,US,18,137533,Inactive
C200477,Riley,Chen,riley.chen477@example.com,United States,40,159326,Inactive
C100092,Jamie,Miller,jamie.miller2685@example.com,Australia,47,N/A,Inactive
C200259,Casey,Davis,,United States,63,411352,Inactive
C203751,Morgan,Garcia,,United Kingdom,45,100101,Prospect
C100031,Riley,Patel,riley.patel3574@example.com,Canada,61,388335,Inactive
C100167,Jamie,Wilson,jamie.wilson3784@example.com,United States,80,364547,Prospect
C203950,Quinn,Miller,,United States,54,384979,Prospect
C203693,Alex,Miller,alex.miller3693@example.com,United States,46,214217,Active
C202221,Taylor,Wilson,taylor.wilson2221@example.com,United states,48,420990,Prospect
C100391,Riley,Miller,riley.miller2864@example.com,Germany,18,46369,Inactive
C100074,Alex,Garcia,,USA,55,385579,Inactive
C202135,Taylor,Davis,,United States,79,431815,Prospect
C100172,Taylor,Chen,taylor.chen2969@example.com,united states,56,41818,Active
C100055,Taylor,Miller,taylor.miller340@example.com,United States,78,314607,Inactive
C202816,Morgan,Miller,,United Kingdom,28,30053,Active
C200800,Jordan,Brown,,U.S.,44,68431,Active
C100107,Avery,Garcia,,United Kingdom,41,338179,Prospect
C202911,Riley,Kim,riley.kim2911@example.com,Germany,35,373077,Prospect
C100009,Reese,Brown,reese.brown1721@example.com,USA,62,232246,Inactive
C200536,Jamie,Patel,jamie.patel536@example.com,Germany,42,231672,Inactive
C100030,Avery,Kim,avery.kim2560@example.com,U.S.A.,81,323616,Active
C100107,Riley,Garcia,,US,41,346300,Active
C202919,Jordan,Brown,jordan.brown2919@example.com,U.S.,23,354839,Prospect
C100108,Taylor,Garcia,taylor.garcia3086@example.com,United States,54,74454,Active
C200310,Taylor,Patel,taylor.patel310@example.com,US,81,290824,Prospect
C200739,Quinn,Brown,,United States,54,137685,Prospect
C202211,Taylor,Kim,,United States,35,"$125,500",Active
C203804,Jamie,Patel,,Germany,48,371859,Prospect
C203034,Casey,Miller,casey.miller3034@example.com,U.S.,74,258819,Inactive
C201214,Reese,Kim,,Mexico,48,431950,Active
C100151,Casey,Davis,casey.davis3773@example.com,United States,57,73030,Active
C100391,Avery,Chen,avery.chen163@example.com,US,37,157802,Prospect
C200893,Casey,Miller,,United States,32,215313,Prospect
C201911,Alex,Patel,,America,55,463021,Prospect
C201443,Avery,Kim,,Canada,46,266773,Active
C201924,Jordan,Brown,jordan.brown1924@example.com,Germany,81,355222,Active
C202457,Jordan,Smith,,United States,80,422600,Inactive
C200146,Jordan,Smith,jordan.smith146@example.com,Mexico,71,216685,Inactive
C203874,Alex,Miller,alex.miller3874@example.com,United States,80,402894,Prospect
C201330,Riley,Brown,,United States,63,55882,Prospect
C200372,Jordan,Kim,jordan.kim372@example.com,United States,30,315513,Prospect
C100059,Quinn,Miller,quinn.miller269@example.com,United States,47,124651,Prospect
C100185,Avery,Smith,,US,72,104484,Prospect
C203944,Jamie,Davis,jamie.davis3944@example.com,United Kingdom,23,329432,Active
C201537,Jamie,Patel,,Germany,27,218342,Inactive
C100356,Avery,Kim,avery.kim314@example.com,United States,57,424493,Prospect
C203450,Casey,Chen,casey.chen3450@example.com,United Kingdom,35,423197,Prospect
C201450,Quinn,Davis,quinn.davis1450@example.com,United States,53,273650,Active
C100143,Morgan,Patel,morgan.patel2764@example.com,United States,81,181892,Active
C100416,Morgan,Wilson,morgan.wilson1801@example.com,United States,51,224948,Inactive
C203653,Reese,Chen,,united states,34,102711,Prospect
C201809,Quinn,Wilson,quinn.wilson1809@example.com,USA,71,"$45,000",Prospect
C100211,Taylor,Garcia,taylor.garcia2504@example.com,US,23,298389,Prospect
C201926,Jamie,Chen,jamie.chen1926@example.com,United States,41,244725,Inactive
C100053,Riley,Chen,,United States,47,326378,Active
C203174,Casey,Johnson,,United States,39,141294,Active
C100164,Jordan,Smith,jordan.smith3337@example.com,United States,19,141432,Inactive
C200218,Alex,Smith,alex.smith218@example.com,United States,41,73934,Prospect
C201755,Riley,Wilson,riley.wilson1755@example.com,Germany,43,92983,Inactive
C204037,Reese,Smith,reese.smith4037@example.com,Australia,52,298477,Prospect
C100064,Alex,Davis,alex.davis740@example.com,United Kingdom,77,117491,Prospect
C203407,Alex,Chen,alex.chen3407@example.com,Canada,42,194372,Active
C202846,Morgan,Wilson,morgan.wilson2846@example.com,Mexico,53,173327,Prospect
C203919,Jordan,Wilson,jordan.wilson3919@example.com,Australia,69,266485,Prospect
C100039,Reese,Davis,reese.davis981@example.com,Mexico,81,463798,Inactive
C100347,Jamie,Wilson,jamie.wilson3592@example.com,United States,57,184841,Active
C204091,Morgan,Brown,morgan.brown4091@example.com,United States,37,149804,Inactive
C201077,Jordan,Wilson,,United States,49,184027,Prospect
C203289,Casey,Patel,,Canada,72,"$125,500",Inactive
C100299,Alex,Davis,alex.davis2346@example.com,United Kingdom,23,410912,Prospect
C100152,Jamie,Garcia,jamie.garcia1025@example.com,America,81,479385,Active
C202058,Casey,Wilson,casey.wilson2058@example.com,Mexico,61,182092,Prospect
C203970,Quinn,Patel,quinn.patel3970@example.com,Australia,28,401771,Active
C201677,Jordan,Brown,,United Kingdom,26,169352,Active
C202723,Casey,Chen,casey.chen2723@example.com,United States,33,213972,Inactive
